product_name,product_current_price,product_old_price,product_url,product_image_url,product_seller,product_availability,product_category,product_subcategory,product_weight,timestamp_timezone,product_brand,product_ram,product_storage,product_discount_amount,product_discount_percentage,product_has_discount,product_measuring_unit,product_count,product_has_image_url,product_has_ram,product_has_storage,date_id,date,day,year,month,quarter,month_name,day_name,day_of_week,day_of_year,week_of_year,is_weekend,is_holyday,holyday_name,is_workday,is_leap_year,is_month_start,is_month_end,is_quarter_start,is_quarter_end,is_year_start,is_year_end,is_week_start,is_week_end,season,is_winter,is_spring,is_summer,is_autumn,time_id,time_12,time_24,hour_12,hour_24,minute,second,meridiem,is_am,is_pm,part_of_day,is_morning,is_afternoon,is_evening,is_night,is_noon,is_midnight,is_midday,product_is_talabat_seller
"Molfix Junior Diapers Size 5, 58 Pieces",439.96,956.4347826086956,https://www.talabat.com/egypt/grocery/613026/bimalexandria-fleming-koliyat-tarbya-e345/baby-corner/diapers?aid=7067,https://talabat.dhmedia.io/image/darkstores-eg/EGY_6224007557143.JPG,BIM,1,baby products,diabetes,0.0,Africa/Cairo,molfix,unknown,unknown,516.4747826086957,54.0,1,Piece,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
Al Abd Petit Four 250 Gm,74.95,74.95,https://www.talabat.com/egypt/grocery/613026/bimalexandria-fleming-koliyat-tarbya-e345/bakery/crispbread-rusk?aid=7067,https://talabat.dhmedia.io/image/darkstores-eg/EGY_6224008630616.jpg,BIM,1,bakery,bakery,250.0,Africa/Cairo,eti,unknown,unknown,0.0,0.0,0,Gm,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Rich Bake Wheat Flour Tortilla Bread, 5 Pieces",59.95,59.95,https://www.talabat.com/egypt/grocery/613026/bimalexandria-fleming-koliyat-tarbya-e345/bakery/flatbread?aid=7067,https://talabat.dhmedia.io/image/product-information-management/66fe3c44d0dc799b3afa0b11.jpg,BIM,1,bakery,bakery,0.0,Africa/Cairo,rich bake,unknown,unknown,0.0,0.0,0,Piece,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
Todo Brownies Cake - Piece,14.95,14.95,https://www.talabat.com/egypt/grocery/613026/bimalexandria-fleming-koliyat-tarbya-e345/bakery/fresh-bakes-pastries?aid=7067,https://talabat.dhmedia.io/image/product-information-management/69c547c526dc227c37449220.png,BIM,1,bakery,bakery & pastry,0.0,Africa/Cairo,brown,unknown,unknown,0.0,0.0,0,Piece,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Brunch Cheese Pate with Olives, 1 Piece",14.75,14.75,https://www.talabat.com/egypt/grocery/613026/bimalexandria-fleming-koliyat-tarbya-e345/bakery/pastries?aid=7067,https://talabat.dhmedia.io/image/product-information-management/65c239212042a9c84557cf4d.JPG,BIM,1,bakery,bakery & pastry,0.0,Africa/Cairo,brunch,unknown,unknown,0.0,0.0,0,Piece,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Juhayna Classic Apple Juice, 1L",36.95,36.95,https://www.talabat.com/egypt/grocery/613026/bimalexandria-fleming-koliyat-tarbya-e345/beverages/juices?aid=7067,https://talabat.dhmedia.io/image/darkstores-eg/EGY_6222014336188.JPG,BIM,1,beverages,juices,1.0,Africa/Cairo,Juhayna,unknown,unknown,0.0,0.0,0,L,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Abu Auf Mango Powder Juice, 300g",75.0,75.0,https://www.talabat.com/egypt/grocery/613026/bimalexandria-fleming-koliyat-tarbya-e345/beverages/powdered-drinks?aid=7067,https://talabat.dhmedia.io/image/product-information-management/6814eac9e09dd3b6490d5314.jpg,BIM,1,beverages,beverages,300.0,Africa/Cairo,abu auf,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
V Super Soda Cola Beverage Can 300Ml,14.95,14.95,https://www.talabat.com/egypt/grocery/613026/bimalexandria-fleming-koliyat-tarbya-e345/beverages/soft-drinks?aid=7067,https://talabat.dhmedia.io/image/darkstores-eg/EGY_6224011241366.jpg,BIM,1,beverages,soft drinks,300.0,Africa/Cairo,superb,unknown,unknown,0.0,0.0,0,Ml,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
Schweppes Gold Pinapple Flavoured Malt Can 300ml,16.5,16.5,https://www.talabat.com/egypt/grocery/613026/bimalexandria-fleming-koliyat-tarbya-e345/beverages/specialty-drinks?aid=7067,https://talabat.dhmedia.io/image/darkstores-eg/EGY_5449000289216.JPG,BIM,1,beverages,beverages,300.0,Africa/Cairo,schweppes,unknown,unknown,0.0,0.0,0,Ml,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Red Bull Coconut & Berry Energy Drink, 250ml",55.75,55.75,https://www.talabat.com/egypt/grocery/613026/bimalexandria-fleming-koliyat-tarbya-e345/beverages/sports-energy-drinks?aid=7067,https://talabat.dhmedia.io/image/product-information-management/677fc5f8a5ad347f29aede04.png,BIM,1,beverages,energy drinks,250.0,Africa/Cairo,Red Bull,unknown,unknown,0.0,0.0,0,Ml,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Vitrac Mint Syrup, 650ml",100.0,100.0,https://www.talabat.com/egypt/grocery/613026/bimalexandria-fleming-koliyat-tarbya-e345/beverages/syrups?aid=7067,https://talabat.dhmedia.io/image/product-information-management/6404a1c63dab2501cc222134.jpg,BIM,1,snacks & sweets,"oil, vinegar & syrups",650.0,Africa/Cairo,vitrac,unknown,unknown,0.0,0.0,0,Ml,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Temmy's Choco Scoops, 30g",9.45,9.642857142857142,https://www.talabat.com/egypt/grocery/613026/bimalexandria-fleming-koliyat-tarbya-e345/breakfast-food/cereals?aid=7067,https://talabat.dhmedia.io/image/darkstores-eg/EGY_6221012030241.JPG,BIM,1,confectionery & sweets,chocolate & confectionery,30.0,Africa/Cairo,hoco,unknown,unknown,0.19285714285714306,2.000000000000002,1,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Elbawadi Fig Creamy Jam, 365g",33.0,33.0,https://www.talabat.com/egypt/grocery/613026/bimalexandria-fleming-koliyat-tarbya-e345/breakfast-food/honey-jams?aid=7067,https://talabat.dhmedia.io/image/product-information-management/682e0010a8c57552c6cf6555.JPG,BIM,1,pantry & ingredients,jars & spreads,365.0,Africa/Cairo,el bawadi,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
El-Bawadi Molasse 355g,21.94,23.340425531914896,https://www.talabat.com/egypt/grocery/613026/bimalexandria-fleming-koliyat-tarbya-e345/breakfast-food/spreads?aid=7067,https://talabat.dhmedia.io/image/product-information-management/67e3f9568646065c7f6f99f5.JPG,BIM,1,food,shisha molasses,355.0,Africa/Cairo,el bawadi,unknown,unknown,1.4004255319148946,6.0000000000000036,1,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Americana Beefy Corned Beef, 340g",123.95,123.95,https://www.talabat.com/egypt/grocery/613026/bimalexandria-fleming-koliyat-tarbya-e345/canned-jarred/canned-meat?aid=7067,https://talabat.dhmedia.io/image/product-information-management/694d037e3290c433c47a0467.png,BIM,1,"meat, poultry & fishery",meat,340.0,Africa/Cairo,americana,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
Dolphin Tuna Solid Easy Open 200 gm,80.0,80.0,https://www.talabat.com/egypt/grocery/613026/bimalexandria-fleming-koliyat-tarbya-e345/canned-jarred/canned-seafood?aid=7067,https://talabat.dhmedia.io/image/product-information-management/67cac5540f652a88e2a6a7db.JPG,BIM,1,"meat, poultry & fishery",fish & seafood,200.0,Africa/Cairo,dolphin,unknown,unknown,0.0,0.0,0,Gm,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Americana Sweet Corn, 330 g",54.0,54.0,https://www.talabat.com/egypt/grocery/613026/bimalexandria-fleming-koliyat-tarbya-e345/canned-jarred/canned-vegetables?aid=7067,https://talabat.dhmedia.io/image/product-information-management/67779189bb6fb5683106a8ed.jpg,BIM,1,snacks & sweets,vegetables,330.0,Africa/Cairo,americana,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
Toilet Cleaner 700Ml*2 Maxil Magic,119.0,119.0,https://www.talabat.com/egypt/grocery/613026/bimalexandria-fleming-koliyat-tarbya-e345/cleaning-laundry/cleaning-supplies?aid=7067,https://talabat.dhmedia.io/image/nv-eg/bim/Limition%202%20march/maxell-toilet-500%20%20copy.jpg,BIM,1,cleaning and household,cleaning supplies,700.0,Africa/Cairo,magic,unknown,unknown,0.0,0.0,0,Ml,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
Fairy Dishwashing LiquidUltra Lemon 620 ml,100.0,100.0,https://www.talabat.com/egypt/grocery/613026/bimalexandria-fleming-koliyat-tarbya-e345/cleaning-laundry/dishwashing?aid=7067,https://talabat.dhmedia.io/image/darkstores-eg/EGY_8001090349668.JPG,BIM,1,cleaning and household,dishwashing,620.0,Africa/Cairo,ultra,unknown,unknown,0.0,0.0,0,Ml,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Velveta Relaxation Freshness Concentrated Fabric Softener & Freshener, 1L",129.0,129.0,https://www.talabat.com/egypt/grocery/613026/bimalexandria-fleming-koliyat-tarbya-e345/cleaning-laundry/laundry?aid=7067,https://talabat.dhmedia.io/image/darkstores-eg/EGY_6223000234525.JPG,BIM,1,cleaning and household,laundry,1.0,Africa/Cairo,velveta,unknown,unknown,0.0,0.0,0,L,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
Abu Auf Light Plain Turkish Coffee 200Gr,215.0,215.0,https://www.talabat.com/egypt/grocery/613026/bimalexandria-fleming-koliyat-tarbya-e345/coffee-tea/coffee?aid=7067,https://talabat.dhmedia.io/image/darkstores/darkstores/eg/ds/catalog/30300807.jpg,BIM,1,beverages,coffee,0.0,Africa/Cairo,abu auf,unknown,unknown,0.0,0.0,0,Piece,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Nescafe Latte Iced Coffee, 220ml",35.0,35.0,https://www.talabat.com/egypt/grocery/613026/bimalexandria-fleming-koliyat-tarbya-e345/coffee-tea/ready-to-drink?aid=7067,https://talabat.dhmedia.io/image/product-information-management/672cc7be75e26928dcf5913f.jpg,BIM,1,beverages,tea,220.0,Africa/Cairo,nescafe,unknown,unknown,0.0,0.0,0,Ml,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
Lipton Black Tea - 100 Gm - 50 Bags,62.0,62.0,https://www.talabat.com/egypt/grocery/613026/bimalexandria-fleming-koliyat-tarbya-e345/coffee-tea/tea?aid=7067,https://talabat.dhmedia.io/image/darkstores/nv-global-catalog/eg/42ec9750-7d09-47e6-b01e-223842675060.jpg,BIM,1,beverages,tea,100.0,Africa/Cairo,lipton,unknown,unknown,0.0,0.0,0,Gm,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
TAHINA 125GR ELBAWADY,32.0,32.0,https://www.talabat.com/egypt/grocery/613026/bimalexandria-fleming-koliyat-tarbya-e345/condiments/salad-dressings-vinegar?aid=7067,https://talabat.dhmedia.io/image/product-information-management/67e3f99af7d12b672b0abb90.JPG,BIM,1,pantry & ingredients,dressings & sauces,0.0,Africa/Cairo,elba,unknown,unknown,0.0,0.0,0,Piece,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
Oujaj Himalayan Fine Salt 500 gm,35.5,35.5,https://www.talabat.com/egypt/grocery/613026/bimalexandria-fleming-koliyat-tarbya-e345/condiments/salt?aid=7067,https://talabat.dhmedia.io/image/product-information-management/67d69e102100051020a57943.JPG,BIM,1,pantry & ingredients,spices,500.0,Africa/Cairo,oujaj,unknown,unknown,0.0,0.0,0,Gm,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Heinz Ketchup Squeezy Duepack, 285g",45.95,45.95,https://www.talabat.com/egypt/grocery/613026/bimalexandria-fleming-koliyat-tarbya-e345/condiments/sauces?aid=7067,https://talabat.dhmedia.io/image/product-information-management/66336c69528260bbbd4b639c.JPG,BIM,1,pantry & ingredients,spices,285.0,Africa/Cairo,heinz,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
Abu Auf L.S.Spices Turkish Coffee 200Gr,195.0,195.0,https://www.talabat.com/egypt/grocery/613026/bimalexandria-fleming-koliyat-tarbya-e345/condiments/spices-seasonings?aid=7067,https://talabat.dhmedia.io/image/darkstores/darkstores/eg/ds/catalog/30300804.jpg,BIM,1,beverages,spices,0.0,Africa/Cairo,abu auf,unknown,unknown,0.0,0.0,0,Piece,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
BREAD CRUMBS 450 GR RICH BAKE,26.95,26.95,https://www.talabat.com/egypt/grocery/613026/bimalexandria-fleming-koliyat-tarbya-e345/cooking-baking/baking-ingredients?aid=7067,https://talabat.dhmedia.io/image/darkstores-eg/EGY_6223000433027.JPG,BIM,1,bakery,cooking ingredients,0.0,Africa/Cairo,rich bake,unknown,unknown,0.0,0.0,0,Piece,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
Crystal Sunflower Oil - 2.2 L,237.5,237.5,https://www.talabat.com/egypt/grocery/613026/bimalexandria-fleming-koliyat-tarbya-e345/cooking-baking/frying-oil?aid=7067,https://talabat.dhmedia.io/image/product-information-management/69edb53461c1cf9ed6e25d3f.png,BIM,1,pantry & ingredients,"oil, vinegar & syrups",2.2,Africa/Cairo,crystal,unknown,unknown,0.0,0.0,0,L,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
"Al Asdekaa Natural Buffalo Ghee, 425g",259.93,305.8,https://www.talabat.com/egypt/grocery/613026/bimalexandria-fleming-koliyat-tarbya-e345/cooking-baking/ghee?aid=7067,https://talabat.dhmedia.io/image/product-information-management/66d1bdf81db4f7e1b09ba1ef.JPG,BIM,1,dairy & eggs,dairy & eggs,425.0,Africa/Cairo,al,unknown,unknown,45.870000000000005,15.000000000000002,1,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
Kellogg's Noodles Beef 100g,9.95,9.95,https://www.talabat.com/egypt/grocery/613026/bimalexandria-fleming-koliyat-tarbya-e345/cooking-baking/noodles-soups?aid=7067,https://talabat.dhmedia.io/image/darkstores-eg/EGY_6223006710030.JPG,BIM,1,"meat, poultry & fishery","rice, pasta & pulses",100.0,Africa/Cairo,kellogg,unknown,unknown,0.0,0.0,0,G,1.0,1,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
Sirim Virgin Olive Oil - 1 L,449.96,599.9466666666666,https://www.talabat.com/egypt/grocery/613026/bimalexandria-fleming-koliyat-tarbya-e345/cooking-baking/olive-oil?aid=7067,missing_url,BIM,1,olive oil,olive oil,1.0,Africa/Cairo,n,unknown,unknown,149.98666666666662,24.999999999999993,1,L,1.0,0,0,0,20260612,2026-06-12,12,2026,6,2,June,Friday,5,163,24,true,0,N/A,false,false,false,false,false,false,false,false,false,false,Summer,false,false,true,false,50732,05:07:32,05:07:32,5,5,7,32,AM,true,false,morning,true,false,false,false,false,false,false,false
